subject_length,message_length,num_words_subject,num_words_message,is_subject_missing,num_exclamations,num_questionmarks,num_uppercase_words,num_digits,num_urls,word_free,word_money,word_offer,word_win,word_click,word_buy,word_urgent,word_credit,word_investment,word_limited,word_guarantee,word_prize,Spam/Ham
10,516,2,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,86,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,157,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,752,2,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,89,3,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1238,5,244,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,150,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,296,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,629,7,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,253,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,52,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,448,4,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,329,4,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,236,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,316,8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1539,3,294,0,3,0,0,2,3,4,0,1,0,2,0,0,0,0,1,0,0,0
25,1063,6,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,156,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,72,6,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,361,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1845,7,343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,930,4,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1301,3,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,585,8,114,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,273,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1390,3,250,0,2,0,0,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0
10,78,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,435,2,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,308,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,128,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,820,4,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,410,3,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,245,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,61,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,511,5,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,384,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,265,3,50,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1555,8,284,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,483,2,91,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1113,6,221,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,585,3,113,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,487,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,238,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,216,7,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,442,2,102,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
30,80,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,244,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,15,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,89,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,693,3,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,396,11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,124,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,80,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,74,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,372,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,388,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,807,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,445,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,75,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,80,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,184,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1741,2,330,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,361,7,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1803,4,323,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,409,4,82,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,351,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,381,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,617,2,134,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,679,4,124,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,375,6,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,119,6,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,698,9,138,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1616,10,287,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
60,2544,9,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1112,2,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,636,1,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1969,4,386,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29,1105,3,204,0,0,0,0,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4,230,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,60,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,578,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,355,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,181,2,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,304,4,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,447,5,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1652,7,332,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,393,1,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,524,2,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,484,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,185,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,558,5,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,78,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,211,5,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,716,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,59,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,473,4,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,333,2,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,341,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,372,2,85,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
28,35,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,46,14,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1251,7,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,206,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,707,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,884,4,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1132,2,224,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,1211,3,251,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,446,5,74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,915,3,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,1724,9,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,589,3,103,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,53,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,354,2,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,281,2,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,563,5,115,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,681,6,141,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1939,2,384,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,116,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,424,3,72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1447,6,293,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1190,6,211,0,0,0,0,8,0,1,0,4,0,0,1,0,0,0,0,0,0,0
31,373,6,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,245,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,350,8,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,230,4,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,512,9,97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,121,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,166,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,254,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,84,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,180,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,59,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,67,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1590,3,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,532,9,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,688,9,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,361,9,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,265,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,148,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,240,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,387,2,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,509,5,98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1579,6,311,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,258,1,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,81,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,414,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,198,5,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,456,1,86,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,302,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,758,19,173,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
34,741,6,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,185,4,35,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
24,500,6,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,420,5,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,339,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1365,2,274,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,706,2,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,854,4,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,282,9,57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21,1496,5,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,726,5,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,108,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,270,2,56,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1204,3,242,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,273,5,58,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1081,3,201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,624,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,191,16,42,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
49,1298,10,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,124,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,341,6,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38,185,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,511,5,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,163,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,189,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,94,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1196,2,244,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,483,2,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2248,3,458,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,260,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,235,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,189,4,41,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,57,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,279,3,55,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,78,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,415,2,67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,32,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,436,2,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,499,3,98,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,619,3,122,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,629,3,127,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,185,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,317,7,61,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,34,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,49,3,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,410,6,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,99,2,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,84,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,160,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,457,3,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,873,11,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,165,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,68,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,20,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1468,8,281,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1741,9,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,321,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,406,0,88,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,606,4,118,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,712,6,134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,508,5,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,230,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,226,6,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,125,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,443,6,78,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,33,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,526,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,78,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,623,2,123,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,833,9,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,661,2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,386,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,914,6,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,618,3,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
33,237,4,47,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,794,3,169,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,224,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,27,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2523,5,470,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27,322,7,63,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,502,3,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
37,301,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,1981,4,364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,740,6,136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1305,5,228,0,0,1,0,16,0,1,0,4,0,0,1,0,0,0,0,0,0,0
63,1780,10,334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,363,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,845,4,178,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2069,6,416,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,781,5,154,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,129,8,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,203,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1110,5,216,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,400,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,224,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,315,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,370,6,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,120,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,308,5,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,87,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,269,4,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2082,2,393,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,1824,3,330,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,333,6,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,346,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1285,3,236,0,2,0,0,4,3,3,0,1,0,3,1,0,0,0,0,0,0,0
22,48,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,475,5,102,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,438,7,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1907,10,358,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25,76,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,461,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,436,6,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,34,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,227,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,335,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,200,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,329,3,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12,188,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,379,2,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1005,9,203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,339,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1134,3,203,0,0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0
25,169,5,35,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
33,614,6,119,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,332,5,62,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,95,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,403,3,85,0,3,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,122,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,74,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,734,8,141,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1035,7,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,251,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,515,5,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,151,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,300,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1812,5,351,0,25,7,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0
8,522,2,127,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,206,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,431,6,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1260,6,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,310,4,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,367,4,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,387,4,74,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,319,9,78,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1087,8,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,240,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,107,16,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,338,8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
